"x","year","yhat.q50","yhat.q05","yhat.q95","yvar","xvar"
22.2843666606479,2018,281.977356787552,281.687401502903,282.10501323719,"OGMn","height_canopy"
24.9272365570068,2018,282.145808959836,281.870106987951,282.299263116025,"OGMn","height_canopy"
1.14140748977661,2019,287.505419962403,287.385060541223,287.900461744786,"OGMn","height_canopy"
3.78427738613552,2019,287.508841618087,287.321166230007,287.872176900501,"OGMn","height_canopy"
6.42714728249443,2019,287.045536186887,286.770658921118,287.398271949191,"OGMn","height_canopy"
9.07001717885334,2019,286.967889951658,286.741026337988,287.284940180959,"OGMn","height_canopy"
11.7128870752122,2019,286.988670214199,286.739342761808,287.298573316857,"OGMn","height_canopy"
14.3557569715712,2019,287.029221614441,286.76375731672,287.339639714579,"OGMn","height_canopy"
16.9986268679301,2019,287.144335956173,286.883230631162,287.4266451687,"OGMn","height_canopy"
19.641496764289,2019,287.408009613127,287.102271927674,287.672872136677,"OGMn","height_canopy"
22.2843666606479,2019,287.5612776803,287.22688037269,287.801070126209,"OGMn","height_canopy"
24.9272365570068,2019,287.609518430298,287.303792643223,287.856272393909,"OGMn","height_canopy"
0,2016,283.388271369069,283.185035396306,283.525233752621,"OGMn","cytotype_fraction_diploid"
0.111111111111111,2016,282.920251372302,282.750014513323,283.024519706262,"OGMn","cytotype_fraction_diploid"
0.222222222222222,2016,282.91454942021,282.738822333776,282.999507200583,"OGMn","cytotype_fraction_diploid"
0.333333333333333,2016,282.901663658278,282.736723560248,282.997193107561,"OGMn","cytotype_fraction_diploid"
0.444444444444444,2016,282.905017677786,282.739223652933,282.995051445179,"OGMn","cytotype_fraction_diploid"
0.555555555555556,2016,282.897190318148,282.732905059826,282.991637384946,"OGMn","cytotype_fraction_diploid"
0.666666666666667,2016,282.890270082265,282.72113614085,282.983769364537,"OGMn","cytotype_fraction_diploid"
0.777777777777778,2016,282.888793988512,282.722082076742,282.98541782488,"OGMn","cytotype_fraction_diploid"
0.888888888888889,2016,282.886818090992,282.715692489084,282.987730482855,"OGMn","cytotype_fraction_diploid"
1,2016,282.805338194759,282.59216020592,282.957304974323,"OGMn","cytotype_fraction_diploid"
0,2017,283.267909030831,283.033365101844,283.361086998767,"OGMn","cytotype_fraction_diploid"
0.111111111111111,2017,282.782418706651,282.606717788534,282.901061150931,"OGMn","cytotype_fraction_diploid"
